trial,sc,dc,latency
66,0,14,4294966834
67,0,14,4294966981
68,0,14,4294966960
69,0,14,168
70,0,14,4294966813
71,0,14,4294966792
72,0,14,4294966855
73,0,14,147
74,0,14,63
75,0,14,63
76,0,14,4294966792
77,0,14,4294966792
78,0,14,4294966771
79,0,14,189
80,0,14,4294966792
81,0,14,4294966939
82,0,14,4294967191
83,0,14,4294966813
84,0,14,4294966855
85,0,14,126
86,0,14,0
87,0,14,4294966960
88,0,14,4294966834
89,0,14,4294967275
90,0,14,4294967023
91,0,14,4294966834
92,0,14,4294966834
93,0,14,4294967212
94,0,14,4294966792
95,0,14,4294967065
96,0,14,4294966897
97,0,14,4294966876
98,0,14,4294967170
99,0,14,4294967233
0,0,15,4294966792
1,0,15,4294967212
2,0,15,4294966792
3,0,15,4294966834
4,0,15,4294967212
5,0,15,4294966792
6,0,15,4294966834
7,0,15,4294966813
8,0,15,4294967191
9,0,15,4294967212
10,0,15,4294966792
11,0,15,4294966981
12,0,15,4294966792
13,0,15,4294966813
14,0,15,4294966792
15,0,15,4294967002
16,0,15,4294966855
17,0,15,126
18,0,15,4294967023
19,0,15,63
20,0,15,4294966813
21,0,15,4294966939
22,0,15,4294967254
23,0,15,126
24,0,15,4294966813
25,0,15,4294967254
26,0,15,42
27,0,15,4294967233
28,0,15,4294966792
29,0,15,4294966813
30,0,15,147
31,0,15,4294967233
32,0,15,4294966855
33,0,15,4294966834
34,0,15,4294967149
35,0,15,63
36,0,15,63
37,0,15,4294966813
38,0,15,4294967233
39,0,15,4294967233
40,0,15,4294967044
41,0,15,4294966876
42,0,15,4294966792
43,0,15,4294966813
44,0,15,0
45,0,15,4294966834
46,0,15,4294966771
47,0,15,4294966771
48,0,15,4294966792
49,0,15,4294966876
50,0,15,4294967212
51,0,15,4294966855
52,0,15,4294967002
53,0,15,4294966876
54,0,15,4294966834
55,0,15,0
56,0,15,4294966792
57,0,15,4294966855
58,0,15,4294966834
59,0,15,4294966792
60,0,15,189
61,0,15,4294966771
62,0,15,63
63,0,15,4294967128
64,0,15,4294966834
65,0,15,4294967233
66,0,15,4294966813
67,0,15,4294967275
68,0,15,4294966771
69,0,15,4294966771
70,0,15,84
71,0,15,4294967191
72,0,15,4294966792
73,0,15,0
74,0,15,4294967044
75,0,15,4294966792
76,0,15,4294966939
77,0,15,4294966813
78,0,15,4294966876
79,0,15,4294966792
80,0,15,168
81,0,15,4294967149
82,0,15,105
83,0,15,4294966813
84,0,15,4294966855
85,0,15,168
86,0,15,147
87,0,15,4294967212
88,0,15,4294966855
89,0,15,4294966813
90,0,15,4294966834
91,0,15,21
92,0,15,4294966792
93,0,15,4294966771
94,0,15,105
95,0,15,4294966792
96,0,15,4294966855
97,0,15,4294966960
98,0,15,4294966939
99,0,15,4294967065
0,1,0,2016
1,1,0,69783
2,1,0,69762
3,1,0,69720
4,1,0,69720
5,1,0,69741
6,1,0,69720
7,1,0,69783
8,1,0,69909
9,1,0,69762
10,1,0,69951
11,1,0,69741
12,1,0,69720
13,1,0,210252
14,1,0,69930
15,1,0,69762
16,1,0,69804
17,1,0,69762
18,1,0,69762
19,1,0,69804
20,1,0,69762
21,1,0,69783
22,1,0,69762
23,1,0,69909
24,1,0,69762
25,1,0,69762
26,1,0,69762
27,1,0,69909
28,1,0,69762
29,1,0,69783
30,1,0,69762
31,1,0,69762
32,1,0,69741
33,1,0,69783
34,1,0,69762
35,1,0,69720
36,1,0,69762
37,1,0,69783
38,1,0,69783
39,1,0,69762
40,1,0,69909
41,1,0,69909
42,1,0,71379
43,1,0,69909
44,1,0,69804
45,1,0,69741
46,1,0,69909
47,1,0,69909
48,1,0,69762
49,1,0,69909
50,1,0,69762
51,1,0,69909
52,1,0,69741
53,1,0,69762
54,1,0,69888
55,1,0,69762
56,1,0,69762
57,1,0,69909
58,1,0,69762
59,1,0,69741
60,1,0,69762
61,1,0,69909
62,1,0,69720
63,1,0,69909
64,1,0,69783
65,1,0,69951
66,1,0,69762
67,1,0,69972
68,1,0,69909
69,1,0,69783
70,1,0,69762
71,1,0,71148
72,1,0,69909
73,1,0,69762
74,1,0,69783
75,1,0,69909
76,1,0,69762
77,1,0,69762
78,1,0,69762
79,1,0,69762
80,1,0,69741
81,1,0,69720
82,1,0,69783
83,1,0,69762
84,1,0,69762
85,1,0,69762
86,1,0,69804
87,1,0,69888
88,1,0,69762
89,1,0,69783
90,1,0,69762
91,1,0,69762
92,1,0,69909
93,1,0,69909
94,1,0,69762
95,1,0,69762
96,1,0,69741
97,1,0,69720
98,1,0,69909
99,1,0,69909
0,1,2,462
1,1,2,903
2,1,2,1449
3,1,2,903
4,1,2,1092
5,1,2,861
6,1,2,861
7,1,2,1239
8,1,2,945
9,1,2,1155
10,1,2,903
11,1,2,1428
12,1,2,840
13,1,2,1239
14,1,2,861
15,1,2,1323
16,1,2,1323
17,1,2,861
18,1,2,861
19,1,2,882
20,1,2,1071
21,1,2,1449
22,1,2,861
23,1,2,1197
24,1,2,1050
25,1,2,1197
26,1,2,1176
27,1,2,1134
28,1,2,861
29,1,2,924
30,1,2,882
31,1,2,1512
32,1,2,966
33,1,2,1407
34,1,2,1533
35,1,2,903
36,1,2,1302
37,1,2,861
38,1,2,840
39,1,2,861
40,1,2,903
41,1,2,1113
42,1,2,1260
43,1,2,882
44,1,2,1365
45,1,2,861
46,1,2,1491
47,1,2,1260
48,1,2,1176
49,1,2,1029
50,1,2,861
51,1,2,966
52,1,2,1281
53,1,2,1449
54,1,2,1050
55,1,2,861
56,1,2,1050
57,1,2,1491
58,1,2,987
59,1,2,861
60,1,2,1407
61,1,2,1155
62,1,2,945
63,1,2,861
64,1,2,1386
65,1,2,1218
66,1,2,1302
67,1,2,840
68,1,2,1428
69,1,2,861
70,1,2,882
71,1,2,903
72,1,2,1029
73,1,2,924
74,1,2,903
75,1,2,1449
76,1,2,1113
77,1,2,861
78,1,2,1302
79,1,2,861
80,1,2,882
81,1,2,1344
82,1,2,903
83,1,2,1071
84,1,2,861
85,1,2,924
86,1,2,882
87,1,2,840
88,1,2,1155
89,1,2,1281
90,1,2,945
91,1,2,924
92,1,2,1281
93,1,2,1533
94,1,2,861
95,1,2,882
96,1,2,1239
97,1,2,1239
98,1,2,903
99,1,2,1449
0,1,3,504
1,1,3,1302
2,1,3,966
3,1,3,903
4,1,3,1113
5,1,3,966
6,1,3,1134
7,1,3,903
8,1,3,1008
9,1,3,1512
10,1,3,1113
11,1,3,1239
12,1,3,1365
13,1,3,882
14,1,3,1050
15,1,3,945
16,1,3,1134
17,1,3,924
18,1,3,1197
19,1,3,1533
20,1,3,945
21,1,3,882
22,1,3,924
23,1,3,1134
24,1,3,882
25,1,3,1113
26,1,3,1596
27,1,3,903
28,1,3,903
29,1,3,1113
30,1,3,1302
31,1,3,903
32,1,3,1281
33,1,3,882
34,1,3,903
35,1,3,1050
36,1,3,1302
37,1,3,966
38,1,3,1239
39,1,3,903
40,1,3,1008
41,1,3,903
42,1,3,1029
43,1,3,1491
44,1,3,882
45,1,3,945
46,1,3,945
47,1,3,1554
48,1,3,1575
49,1,3,903
50,1,3,1344
51,1,3,1344
52,1,3,1071
53,1,3,924
54,1,3,1302
55,1,3,1029
56,1,3,1344
57,1,3,903
58,1,3,1008
59,1,3,1365
60,1,3,1386
61,1,3,945
62,1,3,1260
63,1,3,1554
64,1,3,1344
65,1,3,1155
66,1,3,1008
67,1,3,945
68,1,3,1323
69,1,3,1365
70,1,3,924
71,1,3,903
72,1,3,1470
73,1,3,903
74,1,3,1344
75,1,3,945
76,1,3,1008
77,1,3,1470
78,1,3,987
79,1,3,1470
80,1,3,1029
81,1,3,1092
82,1,3,903
83,1,3,1449
84,1,3,1407
85,1,3,1071
86,1,3,903
87,1,3,1176
88,1,3,1470
89,1,3,1470
90,1,3,903
91,1,3,1029
92,1,3,1323
93,1,3,1029
94,1,3,945
95,1,3,987
96,1,3,1113
97,1,3,903
98,1,3,945
99,1,3,945
0,1,4,462
1,1,4,882
2,1,4,1302
3,1,4,882
4,1,4,1428
5,1,4,1407
6,1,4,945
7,1,4,1176
8,1,4,1512
9,1,4,903
10,1,4,1260
11,1,4,1302
12,1,4,1365
13,1,4,1386
14,1,4,861
15,1,4,1470
16,1,4,1323
17,1,4,1092
18,1,4,1449
19,1,4,882
20,1,4,903
21,1,4,882
22,1,4,1029
23,1,4,1470
24,1,4,945
25,1,4,1281
26,1,4,1260
27,1,4,945
28,1,4,1491
29,1,4,882
30,1,4,882
31,1,4,1134
32,1,4,903
33,1,4,966
34,1,4,1176
35,1,4,924
36,1,4,882
37,1,4,1449
38,1,4,1407
39,1,4,924
40,1,4,924
41,1,4,1554
42,1,4,1281
43,1,4,1323
44,1,4,924
45,1,4,1386
46,1,4,1554
47,1,4,1281
48,1,4,1197
49,1,4,1407
50,1,4,882
51,1,4,1302
52,1,4,1155
53,1,4,1281
54,1,4,1197
55,1,4,1575
56,1,4,1008
57,1,4,924
58,1,4,945
59,1,4,1050
60,1,4,924
61,1,4,1491
62,1,4,1155
63,1,4,882
64,1,4,1239
65,1,4,966
66,1,4,924
67,1,4,945
68,1,4,903
69,1,4,1386
70,1,4,882
71,1,4,1407
72,1,4,903
73,1,4,882
74,1,4,882
75,1,4,882
76,1,4,1512
77,1,4,1323
78,1,4,882
79,1,4,1491
80,1,4,1512
81,1,4,882
82,1,4,903
83,1,4,882
84,1,4,1176
85,1,4,1113
86,1,4,924
87,1,4,1512
88,1,4,882
89,1,4,1302
90,1,4,882
91,1,4,1386
92,1,4,1134
93,1,4,1533
94,1,4,1071
95,1,4,945
96,1,4,987
97,1,4,1491
98,1,4,903
99,1,4,1512
0,1,5,588
1,1,5,1365
2,1,5,1470
3,1,5,966
4,1,5,1449
5,1,5,1008
6,1,5,987
7,1,5,987
8,1,5,987
9,1,5,1029
10,1,5,1134
11,1,5,1323
12,1,5,1197
13,1,5,1323
14,1,5,1218
15,1,5,1029
16,1,5,966
17,1,5,1302
18,1,5,1008
19,1,5,1512
20,1,5,1029
21,1,5,1008
22,1,5,987
23,1,5,987
24,1,5,1554
25,1,5,987
26,1,5,1197
27,1,5,966
28,1,5,1050
29,1,5,987
30,1,5,987
31,1,5,987
32,1,5,1323
33,1,5,1617
34,1,5,1344
35,1,5,1050
36,1,5,1029
37,1,5,1239
38,1,5,1617
39,1,5,1008
40,1,5,1176
41,1,5,1113
42,1,5,1386
43,1,5,1008
44,1,5,1008
45,1,5,1323
46,1,5,987
47,1,5,1092
48,1,5,1344
49,1,5,966
50,1,5,966
51,1,5,987
52,1,5,1470
53,1,5,1239
54,1,5,1512
55,1,5,987
56,1,5,1491
57,1,5,1575
58,1,5,1155
59,1,5,1050
60,1,5,1617
61,1,5,1302
62,1,5,1050
63,1,5,1155
64,1,5,1134
65,1,5,1596
66,1,5,987
67,1,5,1344
68,1,5,1008
69,1,5,1323
70,1,5,1029
71,1,5,1197
72,1,5,1344
73,1,5,1029
74,1,5,987
75,1,5,1008
76,1,5,1029
77,1,5,1029
78,1,5,987
79,1,5,1050
80,1,5,966
81,1,5,1365
82,1,5,1260
83,1,5,987
84,1,5,1008
85,1,5,1029
86,1,5,1512
87,1,5,1386
88,1,5,1260
89,1,5,987
90,1,5,1050
91,1,5,966
92,1,5,1596
93,1,5,1029
94,1,5,987
95,1,5,966
96,1,5,1302
97,1,5,966
98,1,5,1533
99,1,5,987
0,1,6,504
1,1,6,924
2,1,6,945
3,1,6,1113
4,1,6,966
5,1,6,903
6,1,6,1386
7,1,6,1575
8,1,6,1155
9,1,6,966
10,1,6,987
11,1,6,924
12,1,6,1365
13,1,6,1071
14,1,6,903
15,1,6,1281
16,1,6,903
17,1,6,1323
18,1,6,1218
19,1,6,1281
20,1,6,1281
21,1,6,1071
22,1,6,903
23,1,6,903
24,1,6,1197
25,1,6,924
26,1,6,1197
27,1,6,1365
28,1,6,1407
29,1,6,1386
30,1,6,1134
31,1,6,945
32,1,6,903
33,1,6,1386
34,1,6,1302
35,1,6,903
36,1,6,1092
37,1,6,924
38,1,6,1344
39,1,6,1113
40,1,6,924
41,1,6,1260
42,1,6,1386
43,1,6,1512
44,1,6,1197
45,1,6,903
46,1,6,966
47,1,6,1407
48,1,6,1407
49,1,6,987
50,1,6,1092
51,1,6,1029
52,1,6,1092
53,1,6,1134
54,1,6,966
55,1,6,1554
56,1,6,966
57,1,6,1050
58,1,6,1155
59,1,6,1575
60,1,6,1344
61,1,6,1281
62,1,6,1575
63,1,6,1050
64,1,6,1029
65,1,6,1575
66,1,6,924
67,1,6,1512
68,1,6,945
69,1,6,924
70,1,6,903
71,1,6,1302
72,1,6,1029
73,1,6,987
74,1,6,987
75,1,6,1113
76,1,6,945
77,1,6,924
78,1,6,1344
79,1,6,966
80,1,6,945
81,1,6,1596
82,1,6,1470
83,1,6,1533
84,1,6,1491
85,1,6,1533
86,1,6,987
87,1,6,924
88,1,6,945
89,1,6,1008
90,1,6,1260
91,1,6,1281
92,1,6,1197
93,1,6,987
94,1,6,924
95,1,6,924
96,1,6,924
97,1,6,1344
98,1,6,966
99,1,6,1155
0,1,7,546
1,1,7,1155
2,1,7,966
3,1,7,903
4,1,7,924
5,1,7,924
6,1,7,924
7,1,7,924
8,1,7,903
9,1,7,1113
10,1,7,1176
11,1,7,945
12,1,7,903
13,1,7,1533
14,1,7,1575
15,1,7,987
16,1,7,1239
17,1,7,1113
18,1,7,903
19,1,7,924
20,1,7,924
21,1,7,1281
22,1,7,966
23,1,7,924
24,1,7,945
25,1,7,1491
26,1,7,1050
27,1,7,924
28,1,7,903
29,1,7,1113
30,1,7,1176
31,1,7,924
32,1,7,903
33,1,7,1428
34,1,7,966
35,1,7,966
36,1,7,945
37,1,7,966
38,1,7,924
39,1,7,1071
40,1,7,903
41,1,7,1596
42,1,7,903
43,1,7,1575
44,1,7,924
45,1,7,924
46,1,7,903
47,1,7,903
48,1,7,1449
49,1,7,903
50,1,7,1491
51,1,7,1365
52,1,7,987
53,1,7,1281
54,1,7,924
55,1,7,966
56,1,7,945
57,1,7,1596
58,1,7,1281
59,1,7,1344
60,1,7,966
61,1,7,1596
62,1,7,1428
63,1,7,924
64,1,7,966
65,1,7,1050
66,1,7,924
67,1,7,1092
68,1,7,1134
69,1,7,1554
70,1,7,1323
71,1,7,924
72,1,7,903
73,1,7,1470
74,1,7,924
75,1,7,1323
76,1,7,924
77,1,7,1491
78,1,7,1407
79,1,7,1218
80,1,7,1617
81,1,7,1050
82,1,7,924
83,1,7,1554
84,1,7,1323
85,1,7,1323
86,1,7,1470
87,1,7,945
88,1,7,1071
89,1,7,1155
90,1,7,1197
91,1,7,903
92,1,7,1092
93,1,7,903
94,1,7,903
95,1,7,1218
96,1,7,1281
97,1,7,924
98,1,7,966
99,1,7,1197
0,1,8,1407
1,1,8,1827
2,1,8,1827
3,1,8,1869
4,1,8,2247
5,1,8,1806
6,1,8,1806
7,1,8,1848
8,1,8,1869
9,1,8,1995
10,1,8,1827
11,1,8,1827
12,1,8,1974
13,1,8,2310
14,1,8,1911
15,1,8,1974
16,1,8,1932
17,1,8,2436
18,1,8,2184
19,1,8,1848
20,1,8,2142
21,1,8,2499
22,1,8,1869
23,1,8,2499
24,1,8,2247
25,1,8,1806
26,1,8,1827
27,1,8,1806
28,1,8,1806
29,1,8,2121
30,1,8,2037
31,1,8,1890
32,1,8,1869
33,1,8,1848
34,1,8,2037
35,1,8,2100
36,1,8,2478
37,1,8,1827
38,1,8,1869
39,1,8,1827
40,1,8,2499
41,1,8,1932
42,1,8,2079
43,1,8,1890
44,1,8,1806
45,1,8,1827
46,1,8,2142
47,1,8,2079
48,1,8,2205
49,1,8,1869
50,1,8,1827
51,1,8,2394
52,1,8,1869
53,1,8,2163
54,1,8,2289
55,1,8,1827
56,1,8,1848
57,1,8,1827
58,1,8,2394
59,1,8,1869
60,1,8,1806
61,1,8,1974
62,1,8,2436
63,1,8,2478
64,1,8,1848
65,1,8,1848
66,1,8,2016
67,1,8,2373
68,1,8,2016
69,1,8,1932
70,1,8,2058
71,1,8,2163
72,1,8,2478
73,1,8,2499
74,1,8,2373
75,1,8,2478
76,1,8,2037
77,1,8,2121
78,1,8,2247
79,1,8,2163
80,1,8,2226
81,1,8,2163
82,1,8,2499
83,1,8,2121
84,1,8,1827
85,1,8,1827
86,1,8,2100
87,1,8,1995
88,1,8,1827
89,1,8,1827
90,1,8,1806
91,1,8,1911
92,1,8,2415
93,1,8,2121
94,1,8,2205
95,1,8,1995
96,1,8,2142
97,1,8,2247
98,1,8,1827
99,1,8,1827
0,1,9,945
1,1,9,1470
2,1,9,1344
3,1,9,1365
4,1,9,1701
5,1,9,1407
6,1,9,1344
7,1,9,1365
8,1,9,1701
9,1,9,2016
10,1,9,1344
11,1,9,1491
12,1,9,1344
13,1,9,1743
14,1,9,1638
15,1,9,2016
16,1,9,1449
17,1,9,1722
18,1,9,1722
19,1,9,1491
20,1,9,1428
21,1,9,1617
22,1,9,1428
23,1,9,1491
24,1,9,1701
25,1,9,1386
26,1,9,1533
27,1,9,1659
28,1,9,1743
29,1,9,1344
30,1,9,1722
31,1,9,1365
32,1,9,1533
33,1,9,1407
34,1,9,1365
35,1,9,1701
36,1,9,1617
37,1,9,1596
38,1,9,1365
39,1,9,1533
40,1,9,1848
41,1,9,1512
42,1,9,1428
43,1,9,1701
44,1,9,1344
45,1,9,1386
46,1,9,1449
47,1,9,1344
48,1,9,1365
49,1,9,1575
50,1,9,1764
51,1,9,1407
52,1,9,1512
53,1,9,1995
54,1,9,1785
55,1,9,1575
56,1,9,1491
57,1,9,1659
58,1,9,1680
59,1,9,1365
60,1,9,1596
61,1,9,1470
62,1,9,1680
63,1,9,1386
64,1,9,1449
65,1,9,1827
66,1,9,1428
67,1,9,1596
68,1,9,1449
69,1,9,1386
70,1,9,1344
71,1,9,1890
72,1,9,1575
73,1,9,1344
74,1,9,1407
75,1,9,1365
76,1,9,1764
77,1,9,1449
78,1,9,2037
79,1,9,1722
80,1,9,1785
81,1,9,1596
82,1,9,1344
83,1,9,1365
84,1,9,1428
85,1,9,1365
86,1,9,1344
87,1,9,1743
88,1,9,1344
89,1,9,1680
90,1,9,1386
91,1,9,1344
92,1,9,1365
93,1,9,1449
94,1,9,1890
95,1,9,1344
96,1,9,1491
97,1,9,1512
98,1,9,1827
99,1,9,1743
0,1,10,504
1,1,10,924
2,1,10,966
3,1,10,987
4,1,10,1197
5,1,10,945
6,1,10,1512
7,1,10,966
8,1,10,1533
9,1,10,1071
10,1,10,924
11,1,10,966
12,1,10,1029
13,1,10,945
14,1,10,1197
15,1,10,1281
16,1,10,966
17,1,10,945
18,1,10,1575
19,1,10,924
20,1,10,966
21,1,10,945
22,1,10,1365
23,1,10,966
24,1,10,1092
25,1,10,1512
26,1,10,945
27,1,10,924
28,1,10,966
29,1,10,1449
30,1,10,1428
31,1,10,1176
32,1,10,924
33,1,10,1260
34,1,10,1407
35,1,10,924
36,1,10,1470
37,1,10,1512
38,1,10,1365
39,1,10,924
40,1,10,924
41,1,10,987
42,1,10,924
43,1,10,945
44,1,10,1617
45,1,10,945
46,1,10,945
47,1,10,1260
48,1,10,1134
49,1,10,1491
50,1,10,924
51,1,10,924
52,1,10,945
53,1,10,1134
54,1,10,945
55,1,10,945
56,1,10,1554
57,1,10,987
58,1,10,1512
59,1,10,924
60,1,10,1323
61,1,10,1155
62,1,10,924
63,1,10,1596
64,1,10,1050
65,1,10,1596
66,1,10,1092
67,1,10,1113
68,1,10,945
69,1,10,966
70,1,10,1008
71,1,10,1449
72,1,10,1092
73,1,10,924
74,1,10,1218
75,1,10,1113
76,1,10,945
77,1,10,1197
78,1,10,1008
79,1,10,945
80,1,10,924
81,1,10,924
82,1,10,1071
83,1,10,1071
84,1,10,1449
85,1,10,924
86,1,10,1554
87,1,10,924
88,1,10,924
89,1,10,945
90,1,10,924
91,1,10,966
92,1,10,1470
93,1,10,987
94,1,10,1323
95,1,10,1134
96,1,10,924
97,1,10,966
98,1,10,1617
99,1,10,1533
0,1,11,546
1,1,11,966
2,1,11,1323
3,1,11,1176
4,1,11,987
5,1,11,987
6,1,11,966
7,1,11,1239
8,1,11,1638
9,1,11,945
10,1,11,1638
11,1,11,1260
12,1,11,1260
13,1,11,966
14,1,11,1428
15,1,11,966
16,1,11,1365
17,1,11,1113
18,1,11,1554
19,1,11,1008
20,1,11,945
21,1,11,1029
22,1,11,1134
23,1,11,945
24,1,11,1470
25,1,11,1239
26,1,11,1617
27,1,11,966
28,1,11,1197
29,1,11,1113
30,1,11,1617
31,1,11,966
32,1,11,945
33,1,11,945
34,1,11,1386
35,1,11,945
36,1,11,1071
37,1,11,966
38,1,11,1008
39,1,11,945
40,1,11,1365
41,1,11,966
42,1,11,987
43,1,11,1008
44,1,11,966
45,1,11,1218
46,1,11,966
47,1,11,966
48,1,11,966
49,1,11,987
50,1,11,1071
51,1,11,1134
52,1,11,987
53,1,11,1344
54,1,11,987
55,1,11,945
56,1,11,945
57,1,11,1134
58,1,11,945
59,1,11,1029
60,1,11,1323
61,1,11,1176
62,1,11,1197
63,1,11,1029
64,1,11,1281
65,1,11,987
66,1,11,1008
67,1,11,966
68,1,11,1449
69,1,11,1050
70,1,11,966
71,1,11,1092
72,1,11,1407
73,1,11,1071
74,1,11,945
75,1,11,987
76,1,11,945
77,1,11,966
78,1,11,1407
79,1,11,966
80,1,11,1554
81,1,11,1029
82,1,11,945
83,1,11,1029
84,1,11,1197
85,1,11,987
86,1,11,1659
87,1,11,1638
88,1,11,1302
89,1,11,966
90,1,11,945
91,1,11,1176
92,1,11,945
93,1,11,1029
94,1,11,945
95,1,11,1071
96,1,11,1071
97,1,11,1092
98,1,11,966
99,1,11,1323
0,1,12,966
1,1,12,924
2,1,12,1134
3,1,12,987
4,1,12,924
5,1,12,1659
6,1,12,1008
7,1,12,1218
8,1,12,987
9,1,12,945
10,1,12,987
11,1,12,1092
12,1,12,1386
13,1,12,945
14,1,12,1218
15,1,12,1029
16,1,12,924
17,1,12,945
18,1,12,1491
19,1,12,1092
20,1,12,945
21,1,12,966
22,1,12,966
23,1,12,987
24,1,12,966
25,1,12,945
26,1,12,987
27,1,12,1512
28,1,12,1260
29,1,12,966
30,1,12,1323
31,1,12,945
32,1,12,1134
33,1,12,1176
34,1,12,945
35,1,12,987
36,1,12,1239
37,1,12,1302
38,1,12,1428
39,1,12,1386
40,1,12,945
41,1,12,1092
42,1,12,1239
43,1,12,1218
44,1,12,1449
45,1,12,1092
46,1,12,1113
47,1,12,1554
48,1,12,1239
49,1,12,1113
50,1,12,945
51,1,12,1218
52,1,12,1176
53,1,12,1512
54,1,12,987
55,1,12,987
56,1,12,966
57,1,12,1239
58,1,12,945
59,1,12,1470
60,1,12,945
61,1,12,1554
62,1,12,1428
63,1,12,1029
64,1,12,1554
65,1,12,987
66,1,12,1155
67,1,12,1554
68,1,12,924
69,1,12,1323
70,1,12,1176
71,1,12,1617
72,1,12,1470
73,1,12,1428
74,1,12,1008
75,1,12,987
76,1,12,1239
77,1,12,1134
78,1,12,1134
79,1,12,1365
80,1,12,1008
81,1,12,1575
82,1,12,987
83,1,12,945
84,1,12,966
85,1,12,1575
86,1,12,1218
87,1,12,1218
88,1,12,1491
89,1,12,1008
90,1,12,1029
91,1,12,1029
92,1,12,1470
93,1,12,945
94,1,12,1323
95,1,12,966
96,1,12,966
97,1,12,1050
98,1,12,1596
99,1,12,1386
0,1,13,651
1,1,13,1470
2,1,13,1092
3,1,13,1155
4,1,13,1596
5,1,13,1155
6,1,13,1050
7,1,13,1407
8,1,13,1260
9,1,13,1743
10,1,13,1092
11,1,13,1050
12,1,13,1281
13,1,13,1386
14,1,13,1449
15,1,13,1281
16,1,13,1050
17,1,13,1554
18,1,13,1176
19,1,13,1176
20,1,13,1050
21,1,13,1113
22,1,13,1386
23,1,13,1365
24,1,13,1113
25,1,13,1176
26,1,13,1050
27,1,13,1512
28,1,13,1071
29,1,13,1050
30,1,13,1302
31,1,13,1050
32,1,13,1071
33,1,13,1071
34,1,13,1302
35,1,13,1596
36,1,13,1638
37,1,13,1575
38,1,13,1092
39,1,13,1134
40,1,13,1449
41,1,13,1638
42,1,13,1743
43,1,13,1092
44,1,13,1050
45,1,13,1554
46,1,13,1302
47,1,13,1344
48,1,13,1533
49,1,13,1302
50,1,13,1554
51,1,13,1134
52,1,13,1050
53,1,13,1407
54,1,13,1071
55,1,13,1428
56,1,13,1050
57,1,13,1071
58,1,13,1113
59,1,13,1050
60,1,13,1050
61,1,13,1050
62,1,13,1113
63,1,13,1722
64,1,13,1302
65,1,13,1071
66,1,13,1092
67,1,13,1575
68,1,13,1428
69,1,13,1554
70,1,13,1050
71,1,13,1134
72,1,13,1113
73,1,13,1302
74,1,13,1596
75,1,13,1659
76,1,13,1239
77,1,13,1722
78,1,13,1491
79,1,13,1659
80,1,13,1134
81,1,13,1050
82,1,13,1386
83,1,13,1743
84,1,13,1071
85,1,13,1302
86,1,13,1323
87,1,13,1050
88,1,13,1428
89,1,13,1113
90,1,13,1260
91,1,13,1533
92,1,13,1176
93,1,13,1386
94,1,13,1092
95,1,13,1050
96,1,13,1722
97,1,13,1092
98,1,13,1092
99,1,13,1050
0,1,14,588
1,1,14,1050
2,1,14,1512
3,1,14,1008
4,1,14,1554
5,1,14,1533
6,1,14,1008
7,1,14,1008
8,1,14,1029
9,1,14,987
10,1,14,1008
11,1,14,1176
12,1,14,1239
13,1,14,987
14,1,14,1407
15,1,14,1491
16,1,14,1680
17,1,14,1323
18,1,14,1071
19,1,14,1008
20,1,14,1008
21,1,14,1302
22,1,14,987
23,1,14,1008
24,1,14,966
25,1,14,1365
26,1,14,1197
27,1,14,1050
28,1,14,1050
29,1,14,1365
30,1,14,1050
31,1,14,1344
32,1,14,1575
33,1,14,1554
34,1,14,1302
35,1,14,987
36,1,14,1638
37,1,14,987
38,1,14,1050
39,1,14,987
40,1,14,1260
41,1,14,1491
42,1,14,1596
43,1,14,1638
44,1,14,1281
45,1,14,1680
46,1,14,1029
47,1,14,1617
48,1,14,1344
49,1,14,1029
50,1,14,987
51,1,14,1008
52,1,14,1008
53,1,14,987
54,1,14,1239
55,1,14,1302
56,1,14,987
57,1,14,1449
58,1,14,1470
59,1,14,1659
60,1,14,1365
61,1,14,1029
62,1,14,1029
63,1,14,987
64,1,14,1638
65,1,14,1365
66,1,14,966
67,1,14,1407
68,1,14,966
69,1,14,1218
70,1,14,1302
71,1,14,1092
72,1,14,1029
73,1,14,1596
74,1,14,1533
75,1,14,1323
76,1,14,987
77,1,14,1344
78,1,14,1029
79,1,14,1638
80,1,14,1386
81,1,14,1323
82,1,14,1176
83,1,14,987
84,1,14,1344
85,1,14,1050
86,1,14,1638
87,1,14,1554
88,1,14,987
89,1,14,1050
90,1,14,1155
91,1,14,1323
92,1,14,987
93,1,14,987
94,1,14,1155
95,1,14,1176
96,1,14,1680
97,1,14,1344
98,1,14,1302
99,1,14,1344
0,1,15,588
1,1,15,1344
2,1,15,1008
3,1,15,1218
4,1,15,1008
5,1,15,1617
6,1,15,1239
7,1,15,1029
8,1,15,1155
9,1,15,1407
10,1,15,987
11,1,15,1050
12,1,15,1659
13,1,15,1008
14,1,15,987
15,1,15,1491
16,1,15,1554
17,1,15,987
18,1,15,1533
19,1,15,1050
20,1,15,1050
21,1,15,966
22,1,15,1386
23,1,15,987
24,1,15,1638
25,1,15,1029
26,1,15,1512
27,1,15,987
28,1,15,987
29,1,15,1512
30,1,15,1323
31,1,15,1050
32,1,15,1323
33,1,15,1302
34,1,15,1281
35,1,15,1008
36,1,15,1680
37,1,15,966
38,1,15,1071
39,1,15,1218
40,1,15,966
41,1,15,1050
42,1,15,1407
43,1,15,1596
44,1,15,1533
